                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                     120                                     4138                  3.0000000000000000E+000                  2.0000000000000000E-002                  1.8724110703215871E+006                  2.1798705802321719E+005                  1.2177526643584028E+004                  7.8901071994282077E+001                  1.9983985755165206E+000                 -3.3337595929428212E+000                  6.9764030760066398E-001                  2.5299513422585634E-006                  2.8180744808759350E-001                  3.6308387291420510E-005                  5.1058632493081830E-003                  9.2177584905875840E-003                  2.0994599496982165E-003                  3.0000000000000000E+000                  0.0000000000000000E+000                  2.0977949802655593E+000                  7.7027913944793482E-005                  8.4145717208447091E-001                  6.2123881496051478E-003                  7.9244394123630917E-003                  2.7964639474413387E-002                  6.2983798490936762E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9999999999179692E+000                  1.9946181961208391E+000                  2.9999999992423421E+000                  1.9892487495763995E+000                  1.6330373256365227E+004                  1.3398526302380655E+006                  3.8022297088909113E+008                  7.9063267352437990E+001                  7.9063267352437990E+001                  1.4785055491127390E-036                  5.5248481503957425E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.9089829388910617E+013                                    11701                               "gfortran"                                  "9.2.0"                    "x86_64-macos-20.4.1"                               "20200508" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    grada                                  opacity                                 conv_vel                                    gradT                                    gradr                                 brunt_N2                  brunt_N2_structure_term                brunt_N2_composition_term                         log_f_div_rhocs3                     log_fconv_div_rhocs3                      log_Fedd_div_rhocs3 
                                       1                  3.0000000000000000E+000                  3.0068211145963636E-001                  4.0862171271235788E+000                 -9.1849436251343377E+000                  3.0050591666354793E+000                  6.9999999999902973E-001                  2.8000000000097047E-001                  1.9999999999999796E-002                  2.0782054059293517E-001                  1.4119705096092062E+001                  0.0000000000000000E+000                  1.2930267956359837E-001                  1.2930267956359837E-001                  3.1793765619036267E-005                  3.1793765619036267E-005                  0.0000000000000000E+000                  2.8264016919296071E+000                 -9.8999999999999986E+001                  4.3711803065558978E+000 
                                       2                  2.9999999999998592E+000                  3.0067661059831735E-001                  4.0873107795354988E+000                 -9.1774977695583733E+000                  3.0134534143820777E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  2.0959795650369514E-001                  1.4206706214373412E+001                  0.0000000000000000E+000                  1.3050887927645036E-001                  1.3050887927645036E-001                  3.1668848665397691E-005                  3.1668848665403119E-005                 -5.4259469023624969E-018                  2.8176815999448150E+000                 -9.8999999999999986E+001                  4.3597924410938207E+000 
                                       3                  2.9999999999997660E+000                  3.0067300558195459E-001                  4.0881826793964118E+000                 -9.1716448702428295E+000                  3.0200541340144853E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  2.1099083999110435E-001                  1.4273541998001932E+001                  0.0000000000000000E+000                  1.3209413529055097E-001                  1.3209413529055097E-001                  3.1506071006524221E-005                  3.1506071006527602E-005                 -3.3814588575671962E-018                  2.8108101789925271E+000                 -9.8999999999999986E+001                  4.3508826625336789E+000 
                                       4                  2.9999999999996727E+000                  3.0066944873577456E-001                  4.0890516329242557E+000                 -9.1658818847213581E+000                  3.0265562426836947E+000                  6.9999999999902984E-001                  2.8000000000097042E-001                  1.9999999999999796E-002                  2.1231498021635148E-001                  1.4337994886009298E+001                  0.0000000000000000E+000                  1.3364425503463537E-001                  1.3364425503463537E-001                  3.1335938923323541E-005                  3.1335938923324381E-005                 -8.4286496875155381E-019                  2.8039061634929952E+000                 -9.8999999999999986E+001                  4.3420219831144964E+000 
                                       5                  2.9999999999995790E+000                  3.0066593869065777E-001                  4.0899175122104507E+000                 -9.1602082449185467E+000                  3.0329626438033288E+000                  6.9999999999902973E-001                  2.8000000000097047E-001                  1.9999999999999796E-002                  2.1354623384682253E-001                  1.4400075679146664E+001                  0.0000000000000000E+000                  1.3516086246239134E-001                  1.3516086246239134E-001                  3.1137886465543498E-005                  3.1137886465543498E-005                  0.0000000000000000E+000                  2.7968759285580713E+000                 -9.8999999999999986E+001                  4.3331153948057395E+000 
                                       6                  2.9999999999994853E+000                  3.0066247411922026E-001                  4.0907801937316464E+000                 -9.1546242323525995E+000                  3.0392761144144864E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  2.1467434310555047E-001                  1.4459770358400691E+001                  0.0000000000000000E+000                  1.3664377065763911E-001                  1.3664377065763911E-001                  3.0900609765216976E-005                  3.0900609765218141E-005                 -1.1637793392242529E-018                  2.7896542722894657E+000                 -9.8999999999999986E+001                  4.3240971172565956E+000 
                                       7                  2.9999999999993916E+000                  3.0065905372758467E-001                  4.0916395571436928E+000                 -9.1491305261160090E+000                  3.0454993124162377E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  2.1570120207866775E-001                  1.4517053216625772E+001                  0.0000000000000000E+000                  1.3809263918347217E-001                  1.3809263918347217E-001                  3.0619963846963091E-005                  3.0619963846967726E-005                 -4.6350596595031443E-018                  2.7822121348032263E+000                 -9.8999999999999986E+001                  4.3149379067048823E+000 
                                       8                  2.9999999999992983E+000                  3.0065567625115985E-001                  4.0924954849489863E+000                 -9.1437277075028263E+000                  3.0516347832864277E+000                  6.9999999999902973E-001                  2.8000000000097047E-001                  1.9999999999999796E-002                  2.1664188495577574E-001                  1.4571901729817299E+001                  0.0000000000000000E+000                  1.3950710257430729E-001                  1.3950710257430729E-001                  3.0299106449168171E-005                  3.0299106449175089E-005                 -6.9183849966340697E-018                  2.7745704528453023E+000                 -9.8999999999999986E+001                  4.3056584598363132E+000 
                                       9                  2.9999999999992042E+000                  3.0065234045443856E-001                  4.0933478629847206E+000                 -9.1384158408850009E+000                  3.0576849663350565E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  2.1751441173250269E-001                  1.4624309495338512E+001                  0.0000000000000000E+000                  1.4088690220053648E-001                  1.4088690220053648E-001                  2.9946649615642157E-005                  2.9946649615646744E-005                 -4.5869159654321133E-018                  2.7667678761748675E+000                 -9.8999999999999986E+001                  4.2962967474516685E+000 
                                      10                  2.9999999999991109E+000                  3.0064904513395702E-001                  4.0941965812796859E+000                 -9.1331944609809828E+000                  3.0636522005286126E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  2.1833524805152449E-001                  1.4674286964616890E+001                  0.0000000000000000E+000                  1.4223195364804561E-001                  1.4223195364804561E-001                  2.9572767763702560E-005                  2.9572767763703698E-005                 -1.1398680804861479E-018                  2.7588446808632741E+000                 -9.8999999999999986E+001                  4.2868919139183301E+000 
                                      11                  2.9999999999990172E+000                  3.0064578912114787E-001                  4.0950415349047162E+000                 -9.1280625649113905E+000                  3.0695387299200769E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  2.1912066330300586E-001                  1.4721861991397663E+001                  0.0000000000000000E+000                  1.4354235548856514E-001                  1.4354235548856514E-001                  2.9187978745702090E-005                  2.9187978745702090E-005                  0.0000000000000000E+000                  2.7508459082388712E+000                 -9.8999999999999986E+001                  4.2774874068436279E+000 
