                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                     100                                     4177                  3.0000000000000000E+000                  2.0000000000000000E-002                  5.7598854636429949E+005                  1.2463000721012124E+004                  1.2369022486560940E+004                  8.8374209811714820E+001                  2.0499857876724579E+000                 -3.3175280885609117E+000                  6.9897450959528840E-001                  2.6294401932826695E-006                  2.8046009569135250E-001                  4.0174432412152206E-005                  5.0054860187695284E-003                  9.3273205887732125E-003                  2.0994599496982199E-003                  3.0000000000000000E+000                  0.0000000000000000E+000                  2.0988518745279490E+000                  6.6754116068223614E-005                  8.4041549359582723E-001                  6.3045239992354949E-003                  7.7440495942419476E-003                  2.8047951467044824E-002                  6.2983798490936901E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9999999999081544E+000                  2.0459367424910933E+000                  2.9999999991672612E+000                  2.0402366888023198E+000                  1.6966771826188902E+004                  1.1661264729499232E+006                  3.3946555294713616E+008                  8.2735574606747065E+001                  8.2735574606747079E+001                  1.4933542115017918E-036                  5.7835586132620183E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.8177132935230703E+013                                    11701                               "gfortran"                                  "9.2.0"                    "x86_64-macos-20.4.1"                               "20200508" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    grada                                  opacity                                 conv_vel                                    gradT                                    gradr                                 brunt_N2                  brunt_N2_structure_term                brunt_N2_composition_term                         log_f_div_rhocs3                     log_fconv_div_rhocs3                      log_Fedd_div_rhocs3 
                                       1                  3.0000000000000000E+000                  3.1175085014998716E-001                  4.0929215745359402E+000                 -9.1880400503114927E+000                  3.0112742056969530E+000                  6.9999999999902973E-001                  2.8000000000097047E-001                  1.9999999999999796E-002                  2.2312653183747749E-001                  1.3228259017938811E+001                  0.0000000000000000E+000                  1.2939708060812063E-001                  1.2939708060812063E-001                  3.2756985251790441E-005                  3.2756985251790441E-005                  0.0000000000000000E+000                  2.8289770569682298E+000                 -9.8999999999999986E+001                  4.3528359678364783E+000 
                                       2                  2.9999999999998592E+000                  3.1174571775168358E-001                  4.0938959356913802E+000                 -9.1813806505312083E+000                  3.0187550122925946E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  2.2460729915789979E-001                  1.3296552192855907E+001                  0.0000000000000000E+000                  1.3044639580935583E-001                  1.3044639580935583E-001                  3.2642850652272644E-005                  3.2642850652272644E-005                  0.0000000000000000E+000                  2.8211785335994275E+000                 -9.8999999999999986E+001                  4.3428010919205802E+000 
                                       3                  2.9999999999997660E+000                  3.1174234811989282E-001                  4.0946728375433210E+000                 -9.1761362544644172E+000                  3.0246484245202465E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  2.2578722254138192E-001                  1.3349233275066288E+001                  0.0000000000000000E+000                  1.3182746034594783E-001                  1.3182746034594783E-001                  3.2499076104444641E-005                  3.2499076104443543E-005                  1.0997371702981142E-018                  2.8151049631643539E+000                 -9.8999999999999986E+001                  4.3350102417946514E+000 
                                       4                  2.9999999999996727E+000                  3.1173901885693139E-001                  4.0954472349157420E+000                 -9.1709632437896822E+000                  3.0304631093090810E+000                  6.9999999999902984E-001                  2.8000000000097042E-001                  1.9999999999999796E-002                  2.2692854271203786E-001                  1.3400257486671350E+001                  0.0000000000000000E+000                  1.3318155042588051E-001                  1.3318155042588051E-001                  3.2360838543790105E-005                  3.2360838543784602E-005                  5.5034018338331850E-018                  2.8090721878924030E+000                 -9.8999999999999986E+001                  4.3273206454178110E+000 
                                       5                  2.9999999999995790E+000                  3.1173572893935908E-001                  4.0962190475920757E+000                 -9.1658605763473933E+000                  3.0362011425842126E+000                  6.9999999999902973E-001                  2.8000000000097047E-001                  1.9999999999999796E-002                  2.2801010956786147E-001                  1.3449651116916979E+001                  0.0000000000000000E+000                  1.3451014725542212E-001                  1.3451014725542212E-001                  3.2211539094845276E-005                  3.2211539094834258E-005                  1.1015012361845210E-017                  2.8029993581730950E+000                 -9.8999999999999986E+001                  4.3196499402217263E+000 
                                       6                  2.9999999999994853E+000                  3.1173247737644133E-001                  4.0969881988516681E+000                 -9.1608279270705051E+000                  3.0418645192274281E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  2.2901969329293254E-001                  1.3497420575486535E+001                  0.0000000000000000E+000                  1.3581331538224042E-001                  1.3581331538224042E-001                  3.2041032923975626E-005                  3.2041032923964608E-005                  1.1020463750261476E-017                  2.7968286667411100E+000                 -9.8999999999999986E+001                  4.3119394871244401E+000 
                                       7                  2.9999999999993916E+000                  3.1172926320371808E-001                  4.0977546144722758E+000                 -9.1558653943625998E+000                  3.0474551572421933E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  2.2995226285350553E-001                  1.3543560419271266E+001                  0.0000000000000000E+000                  1.3709097304099274E-001                  1.3709097304099274E-001                  3.1843389233109597E-005                  3.1843389233104088E-005                  5.5110213088636385E-018                  2.7905272862437638E+000                 -9.8999999999999986E+001                  4.3041560376886618E+000 
                                       8                  2.9999999999992983E+000                  3.1172608547903974E-001                  4.0985182222033210E+000                 -9.1509732377823685E+000                  3.0529749016546499E+000                  6.9999999999902973E-001                  2.8000000000097047E-001                  1.9999999999999796E-002                  2.3080798235448477E-001                  1.3588060694715059E+001                  0.0000000000000000E+000                  1.3834296597939202E-001                  1.3834296597939202E-001                  3.1616154308638956E-005                  3.1616154308637852E-005                  1.1019045245475023E-018                  2.7840867041379140E+000                 -9.8999999999999986E+001                  4.2962908270051479E+000 
                                       9                  2.9999999999992042E+000                  3.1172294328073763E-001                  4.0992789516259229E+000                 -9.1461516746763465E+000                  3.0584255281702899E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  2.3158913134315506E-001                  1.3630912753221128E+001                  0.0000000000000000E+000                  1.3956913236658733E-001                  1.3956913236658733E-001                  3.1359334399941239E-005                  3.1359334399941239E-005                  0.0000000000000000E+000                  2.7775146845752907E+000                 -9.8999999999999986E+001                  4.2883513475007398E+000 
