                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                      40                                     4367                  3.0000000000000000E+000                  2.0000000000000000E-002                  1.6526831515673589E+005                  1.0079285524373450E+004                  1.0726982379741114E+004                  5.3972044187702338E+001                  2.1300418463832655E+000                 -3.5093223781807370E+000                  6.9926104633851160E-001                  5.5361603020161349E-006                  2.8022754602067595E-001                  3.9438624367833542E-004                  4.5772483723161622E-003                  9.3444526313056948E-003                  2.0994599496982221E-003                  3.0000000000000000E+000                  0.0000000000000000E+000                  2.0990832148972589E+000                  6.3349894907377660E-005                  8.4023678088228060E-001                  6.6096222010394411E-003                  7.3767178322617062E-003                  2.8060961592616975E-002                  6.2983798490936806E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9999999999280091E+000                  2.1264553141924045E+000                  2.9999999992374091E+000                  2.1208029719973185E+000                  1.7970292558151206E+004                  1.8376595064379435E+006                  5.5584331576671267E+008                  4.4880595949496836E+001                  4.4880595949496808E+001                  4.8784408088502929E-039                  2.7744186319275870E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.2155622773192520E+012                                    11701                               "gfortran"                                  "9.2.0"                    "x86_64-macos-20.4.1"                               "20200508" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    grada                                  opacity                                 conv_vel                                    gradT                                    gradr                                 brunt_N2                  brunt_N2_structure_term                brunt_N2_composition_term                         log_f_div_rhocs3                     log_fconv_div_rhocs3                      log_Fedd_div_rhocs3 
                                       1                  3.0000000000000000E+000                  3.2838813558654084E-001                  4.0307039041030874E+000                 -9.2258940494650918E+000                  2.8763494184561549E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  1.0599040558766494E-001                  1.6494980151576918E+001                  0.0000000000000000E+000                  1.2810403326858105E-001                  1.2810403326858108E-001                 -1.3101406471973742E-005                 -1.3101406471973742E-005                  0.0000000000000000E+000                  2.8579657911616811E+000                 -9.8999999999999986E+001                  4.5001322712029141E+000 
                                       2                  2.9999999999999534E+000                  3.2838647165276336E-001                  4.0311567265218757E+000                 -9.2230116181363933E+000                  2.8798679020693947E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  1.0630429106593983E-001                  1.6582832954739498E+001                  2.3812106854452196E+001                  1.2869886699132085E-001                  1.2869886699132085E-001                 -1.3327352399405472E-005                 -1.3327352399405472E-005                  0.0000000000000000E+000                  2.8538008535788086E+000                 -1.4114357398238424E+001                  4.4936604049712647E+000 
                                       3                  2.9999999999999063E+000                  3.2838481870708230E-001                  4.0316100554243857E+000                 -9.2201601065024619E+000                  2.8833581621622195E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  1.0662288305826599E-001                  1.6669947809610441E+001                  2.4921254159009951E+001                  1.2988467599221026E-001                  1.2988467599221029E-001                 -1.3771497829739989E-005                 -1.3771497829739989E-005                  0.0000000000000000E+000                  2.8496606659665038E+000                 -1.4056333165261480E+001                  4.4872447031645732E+000 
                                       4                  2.9999999999998592E+000                  3.2838317656015159E-001                  4.0320638565665154E+000                 -9.2173388851431177E+000                  2.8868206480003202E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  1.0694619248303330E-001                  1.6756316016739795E+001                  2.6029011685377135E+001                  1.3106292005782655E-001                  1.3106292005782658E-001                 -1.4203330956271153E-005                 -1.4203330956271153E-005                  0.0000000000000000E+000                  2.8455449344501376E+000                 -1.4000967607640339E+001                  4.4808846694170601E+000 
                                       5                  2.9999999999998122E+000                  3.2838154502775396E-001                  4.0325180959498734E+000                 -9.2145473388765406E+000                  2.8902557982072428E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  1.0727423271357031E-001                  1.6841929007880491E+001                  2.7134250485211698E+001                  1.3223343458869824E-001                  1.3223343458869827E-001                 -1.4622873683673583E-005                 -1.4622873683673583E-005                  0.0000000000000000E+000                  2.8414533748810782E+000                 -1.3948090429742216E+001                  4.4745798198337399E+000 
                                       6                  2.9999999999997655E+000                  3.2837992393063065E-001                  4.0329727398270716E+000                 -9.2117848663440594E+000                  2.8936640410978622E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  1.0760701958024764E-001                  1.6926778357375536E+001                  2.8235842276145956E+001                  1.3339605879929695E-001                  1.3339605879929697E-001                 -1.5030151505531423E-005                 -1.5030151505531423E-005                  0.0000000000000000E+000                  2.8373857123824462E+000                 -1.3897550109442010E+001                  4.4683296822151561E+000 
                                       7                  2.9999999999997184E+000                  3.2837831309432197E-001                  4.0334277547070787E+000                 -9.2090508796117803E+000                  2.8970457949988817E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  1.0794457137697588E-001                  1.7010855793108913E+001                  2.9332660439160023E+001                  1.3455063579731019E-001                  1.3455063579731025E-001                 -1.5425193415293481E-005                 -1.5425193415293481E-005                  0.0000000000000000E+000                  2.8333416809072487E+000                 -1.3849211253356533E+001                  4.4621337953140259E+000 
                                       8                  2.9999999999996714E+000                  3.2837671234899968E-001                  4.0338831073606238E+000                 -9.2063448037882054E+000                  2.9004014685569777E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  1.0828690887199134E-001                  1.7094153207018721E+001                  3.0423581347920909E+001                  1.3569701265891004E-001                  1.3569701265891010E-001                 -1.5808031815633788E-005                 -1.5808031815633788E-005                  0.0000000000000000E+000                  2.8293210228081529E+000                 -1.3802952392833005E+001                  4.4559917081222160E+000 
                                       9                  2.9999999999996247E+000                  3.2837512152933035E-001                  4.0343387648256277E+000                 -9.2036660766570115E+000                  2.9037314610351777E+000                  6.9999999999902984E-001                  2.8000000000097047E-001                  1.9999999999999685E-002                  1.0863405532285962E-001                  1.7176662665170259E+001                  3.1504081367387222E+001                  1.3683504049991738E-001                  1.3683504049991743E-001                 -1.6178702426228890E-005                 -1.6178702426228890E-005                  0.0000000000000000E+000                  2.8253234884184186E+000                 -1.3758804928960116E+001                  4.4499029791867208E+000 
