                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                     106                                     3951                  3.0000000000000000E+001                  2.0000000000000000E-002                  4.0000000000000000E+006                  2.6038357742334527E+004                  3.3740396528164209E+004                  1.9881146869120901E+005                  1.3067099219677679E+001                 -6.8407494681471954E+000                  2.9403724179597235E-001                  2.0755964209648201E-009                  6.8652287835985060E-001                  1.8360630684902937E-004                  1.2531024256616580E-002                  5.3546297190726398E-004                  2.0994599496963967E-003                  3.0000000000000000E+001                  0.0000000000000000E+000                  1.4745221646557710E+001                  3.1436629430042106E-004                  1.4662358759229045E+001                  3.9974915026540214E-002                  2.3314610200127689E-001                  1.3329068389482923E-001                  6.2983798490909418E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9999999959799762E+001                  1.2959135877425272E+001                  2.9999999555446383E+001                  1.2790889312706085E+001                  8.6345901326318388E+004                  8.1320759492179604E+003                  1.5089672742469173E+006                  1.9914837686337615E+005                  1.9914837686337589E+005                  3.5857445916304560E-025                  1.3553607767393140E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.2623259993600000E+014                                    11701                               "gfortran"                                  "9.2.0"                    "x86_64-macos-20.4.1"                               "20200508" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    grada                                  opacity                                 conv_vel                                    gradT                                    gradr                                 brunt_N2                  brunt_N2_structure_term                brunt_N2_composition_term                         log_f_div_rhocs3                     log_fconv_div_rhocs3                      log_Fedd_div_rhocs3 
                                       1                  3.0000000000000000E+001                  1.1161791887505301E+000                  4.5282721527323364E+000                 -9.4839623027218085E+000                  3.6734513478391566E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.4263631011197190E-001                  1.0445231894033602E+000                  0.0000000000000000E+000                  1.9152725905668475E-001                  1.9152725905668475E-001                  8.5787595809923320E-007                  8.5787595809923320E-007                  0.0000000000000000E+000                  3.4522764278876341E+000                 -9.8999999999999986E+001                  3.7266040526932489E+000 
                                       2                  2.9999999999985000E+001                  1.1161750105923154E+000                  4.5286251269767206E+000                 -9.4815561727427990E+000                  3.6752914127491514E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.4260607811607968E-001                  1.0466216420441774E+000                  0.0000000000000000E+000                  1.9172572662935186E-001                  1.9172572662935186E-001                  8.5396020917672905E-007                  8.5396020917672905E-007                  0.0000000000000000E+000                  3.4507825340312213E+000                 -9.8999999999999986E+001                  3.7242385341699329E+000 
                                       3                  2.9999999999956565E+001                  1.1161671329345513E+000                  4.5291829234237371E+000                 -9.4777967585478606E+000                  3.6781881145566495E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  2.4256016106318207E-001                  1.0499084485090178E+000                  0.0000000000000000E+000                  1.9247371932425383E-001                  1.9247371932425383E-001                  8.3917782029125816E-007                  8.3917782029125816E-007                  0.0000000000000000E+000                  3.4484124949639776E+000                 -9.8999999999999986E+001                  3.7205067754812218E+000 
                                       4                  2.9999999999916252E+001                  1.1161560612279056E+000                  4.5299443468725036E+000                 -9.4727477505109707E+000                  3.6821206860940552E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.4250125246917265E-001                  1.0543374342063525E+000                  0.0000000000000000E+000                  1.9352000904604721E-001                  1.9352000904604721E-001                  8.1861139596859120E-007                  8.1861139596859120E-007                  0.0000000000000000E+000                  3.4451544151751827E+000                 -9.8999999999999986E+001                  3.7154204997523754E+000 
                                       5                  2.9999999999862499E+001                  1.1161414682879403E+000                  4.5308738530350814E+000                 -9.4667083269321441E+000                  3.6868887182372787E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.4243541003748961E-001                  1.0596556353434496E+000                  0.0000000000000000E+000                  1.9488989344826899E-001                  1.9488989344826899E-001                  7.9188336897274080E-007                  7.9188336897274080E-007                  0.0000000000000000E+000                  3.4411423928908187E+000                 -9.8999999999999986E+001                  3.7092233517794897E+000 
                                       6                  2.9999999999801069E+001                  1.1161250191977381E+000                  4.5316150039262100E+000                 -9.4619841639842939E+000                  3.6906663787234959E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002                  2.4238779159683638E-001                  1.0638298850398609E+000                  0.0000000000000000E+000                  1.9642284047970238E-001                  1.9642284047970238E-001                  7.6223863614914678E-007                  7.6223863614914678E-007                  0.0000000000000000E+000                  3.4379239238497150E+000                 -9.8999999999999986E+001                  3.7042974484960944E+000 
                                       7                  2.9999999999770356E+001                  1.1161168829417947E+000                  4.5323543440180307E+000                 -9.4573567451396023E+000                  3.6944117422754879E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002                  2.4234485018998633E-001                  1.0679287558737240E+000                  0.0000000000000000E+000                  1.9717481064096148E-001                  1.9717481064096148E-001                  7.4780887624723777E-007                  7.4780887624723777E-007                  0.0000000000000000E+000                  3.4346704457062107E+000                 -9.8999999999999986E+001                  3.6993738758632726E+000 
                                       8                  2.9999999999708930E+001                  1.1161007815456589E+000                  4.5332139627647345E+000                 -9.4520690327386436E+000                  3.6987415353749005E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.4230059314134755E-001                  1.0726241432759367E+000                  0.0000000000000000E+000                  1.9865063191245388E-001                  1.9865063191245388E-001                  7.1970790897416345E-007                  7.1970790897416345E-007                  0.0000000000000000E+000                  3.4308683718851354E+000                 -9.8999999999999986E+001                  3.6936665147572767E+000 
                                       9                  2.9999999999662858E+001                  1.1160888504827757E+000                  4.5339485052353101E+000                 -9.4476317383826878E+000                  3.7024191386829597E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.4226779745496696E-001                  1.0765721072141980E+000                  0.0000000000000000E+000                  1.9973515989877627E-001                  1.9973515989877627E-001                  6.9923760746390254E-007                  6.9923760746390254E-007                  0.0000000000000000E+000                  3.4275875936872238E+000                 -9.8999999999999986E+001                  3.6887901811213566E+000 
                                      10                  2.9999999999616790E+001                  1.1160770397334221E+000                  4.5346808391944107E+000                 -9.4432782737508969E+000                  3.7060662564347746E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.4223976924760809E-001                  1.0804512254052239E+000                  0.0000000000000000E+000                  2.0079913489655624E-001                  2.0079913489655624E-001                  6.7931577310776106E-007                  6.7931577310776106E-007                  0.0000000000000000E+000                  3.4242905031369468E+000                 -9.8999999999999986E+001                  3.6839310477165474E+000 
